tokens,upos,deprel,head_tags,deprel_tags,upos_tags
"['O', 'CaixaBank', ',', 'terceiro', 'maior', 'banco', 'espanhol', ',', 'se', 'mudou', 'a', 'Valência', '.']","['DET', 'PROPN', 'PUNCT', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'ADP', 'PROPN', 'PUNCT']","['det', 'nsubj', 'punct', 'amod', 'amod', 'appos', 'amod', 'punct', 'expl', 'root', 'case', 'obl', 'punct']","[2, 10, 6, 6, 6, 2, 6, 6, 10, 0, 12, 10, 10]","[0, 1, 5, 10, 10, 25, 10, 5, 32, 2, 8, 9, 5]","[0, 9, 3, 6, 6, 1, 6, 3, 12, 2, 5, 9, 3]"
"['É', 'preciso', 'ficar', 'de', 'olho', 'em', 'essas', 'demandas', 'e', 'observar', ',', 'por', 'exemplo', ',', 'se', 'a', 'concorrência', 'já', 'está', 'mudando', 'o', 'tamanho', 'ou', 'a', 'aparência', 'de', 'o', 'pacote', ',', 'diz', 'Beatriz', 'Micheletto', ',', 'consultora', 'de', 'o', 'Sebrae', '.']","['AUX', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'SCONJ', 'DET', 'NOUN', 'ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['cop', 'ccomp:speech', 'csubj', 'case', 'obl', 'case', 'det', 'obl', 'cc', 'conj', 'punct', 'case', 'obl', 'punct', 'mark', 'det', 'nsubj', 'advmod', 'aux', 'ccomp', 'det', 'obj', 'cc', 'det', 'conj', 'case', 'det', 'nmod', 'punct', 'root', 'nsubj', 'flat:name', 'punct', 'appos', 'case', 'det', 'nmod', 'punct']","[2, 30, 2, 5, 3, 8, 8, 3, 10, 3, 13, 13, 10, 13, 20, 17, 20, 20, 20, 10, 22, 20, 25, 25, 22, 28, 28, 22, 2, 0, 30, 31, 34, 31, 37, 37, 34, 30]","[17, 21, 23, 8, 9, 8, 0, 9, 12, 11, 5, 8, 9, 5, 6, 0, 1, 14, 28, 16, 0, 3, 12, 0, 11, 8, 0, 13, 5, 2, 1, 15, 5, 25, 8, 0, 13, 5]","[10, 6, 2, 5, 1, 5, 0, 1, 7, 2, 3, 5, 1, 3, 4, 0, 1, 8, 10, 2, 0, 1, 7, 0, 1, 5, 0, 1, 3, 2, 9, 9, 3, 1, 5, 0, 9, 3]"
"['Os', 'dois', 'se', 'conheciam', 'de', 'vista', 'por', 'o', 'trabalho', 'em', 'o', 'posto', 'de', 'Zé', 'Doca', 'desde', '2013', '.']","['DET', 'NUM', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NUM', 'PUNCT']","['det', 'nsubj', 'obj', 'root', 'case', 'obl', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'case', 'nmod', 'flat:name', 'case', 'nmod', 'punct']","[2, 4, 4, 0, 6, 4, 9, 9, 4, 12, 12, 9, 14, 12, 14, 17, 9, 4]","[0, 1, 3, 2, 8, 9, 8, 0, 9, 8, 0, 13, 8, 13, 15, 8, 13, 5]","[0, 11, 12, 2, 5, 1, 5, 0, 1, 5, 0, 1, 5, 9, 9, 5, 11, 3]"
"['Não', 'há', 'dúvida', 'de', 'que', 'um', 'nome', 'governista', 'desfrutaria', 'de', 'certas', 'vantagens', '.']","['ADV', 'VERB', 'NOUN', 'ADP', 'SCONJ', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['advmod', 'root', 'obj', 'mark', 'fixed', 'det', 'nsubj', 'amod', 'acl', 'case', 'det', 'obl', 'punct']","[2, 0, 2, 9, 4, 7, 9, 7, 3, 12, 12, 9, 2]","[14, 2, 3, 6, 26, 0, 1, 10, 18, 8, 0, 9, 5]","[8, 2, 1, 5, 4, 0, 1, 6, 2, 5, 0, 1, 3]"
"['Além', 'de', 'esse', 'acordo', ',', 'já', 'em', 'andamento', ',', 'negociações', 'estão', 'em', 'curso', 'com', 'outras', 'quatro', 'fintechs', 'especializadas', 'em', 'crédito', ':', 'Guia', 'Bolso', ',', 'Lendico', ',', 'Finanzero', 'e', 'Wecash', ',', 'previstas', 'para', 'estarem', 'operacionais', 'ainda', 'em', '2017', '.']","['ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'AUX', 'ADP', 'NOUN', 'ADP', 'DET', 'NUM', 'X', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'VERB', 'ADP', 'AUX', 'ADJ', 'ADV', 'ADP', 'NUM', 'PUNCT']","['advmod', 'case', 'det', 'obl', 'punct', 'advmod', 'case', 'acl', 'punct', 'nsubj', 'cop', 'case', 'root', 'case', 'det', 'nummod', 'nmod', 'amod', 'case', 'obl', 'punct', 'appos', 'flat:name', 'punct', 'conj', 'punct', 'conj', 'cc', 'conj', 'punct', 'acl', 'mark', 'cop', 'advcl', 'advmod', 'case', 'obl', 'punct']","[13, 4, 4, 1, 8, 8, 8, 4, 8, 13, 13, 13, 0, 17, 17, 17, 13, 17, 20, 18, 22, 17, 22, 25, 22, 27, 22, 29, 22, 31, 17, 34, 34, 31, 37, 37, 34, 13]","[14, 8, 0, 9, 5, 14, 8, 18, 5, 1, 17, 8, 2, 8, 0, 19, 13, 10, 8, 9, 5, 25, 15, 5, 11, 5, 11, 12, 11, 5, 18, 6, 17, 7, 14, 8, 9, 5]","[8, 5, 0, 1, 3, 8, 5, 1, 3, 1, 10, 5, 1, 5, 0, 11, 14, 6, 5, 1, 3, 9, 9, 3, 9, 3, 9, 7, 9, 3, 2, 5, 10, 6, 8, 5, 11, 3]"
"['As', 'próximas', 'etapas', 'de', 'o', 'cronograma', 'foram', 'reprogramadas', 'para', 'o', 'início', 'de', '2018', '.']","['DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'PUNCT']","['det', 'amod', 'nsubj:pass', 'case', 'det', 'nmod', 'aux:pass', 'root', 'case', 'det', 'obl', 'case', 'nmod', 'punct']","[3, 3, 8, 6, 6, 3, 8, 0, 11, 11, 8, 13, 11, 8]","[0, 10, 27, 8, 0, 13, 24, 2, 8, 0, 9, 8, 13, 5]","[0, 6, 1, 5, 0, 1, 10, 2, 5, 0, 1, 5, 11, 3]"
"['Janot', 'foi', 'enganado', 'e', ',', 'a', 'o', 'saber', 'de', 'as', 'omissões', ',', 'tomou', 'providências', '.']","['PROPN', 'AUX', 'VERB', 'CCONJ', 'PUNCT', 'ADP', 'DET', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PUNCT']","['nsubj:pass', 'aux:pass', 'root', 'cc', 'punct', 'mark', 'fixed', 'advcl', 'case', 'det', 'obl', 'punct', 'conj', 'obj', 'punct']","[3, 3, 0, 13, 8, 8, 6, 13, 11, 11, 8, 8, 3, 13, 3]","[27, 24, 2, 12, 5, 6, 26, 7, 8, 0, 9, 5, 11, 3, 5]","[9, 10, 2, 7, 3, 5, 0, 2, 5, 0, 1, 3, 2, 1, 3]"
"['O', '""', 'filho', '""', 'sendo', 'parido', 'é', 'associado', 'a', 'Júpiter', 'deixando', 'a', 'constelação', 'de', 'Virgem', 'em', 'o', 'dia', '23', ';', 'o', 'alinhamento', 'planetário', ',', 'e', 'as', 'estrelas', 'mais', 'brilhantes', 'são', 'a', '""', 'coroa', 'de', 'doze', 'estrelas', '""', '.']","['DET', 'PUNCT', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'AUX', 'VERB', 'ADP', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'NUM', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'ADV', 'ADJ', 'AUX', 'DET', 'PUNCT', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'PUNCT']","['det', 'punct', 'nsubj:pass', 'punct', 'aux:pass', 'acl', 'aux:pass', 'root', 'case', 'obl', 'acl', 'det', 'obj', 'case', 'nmod', 'case', 'det', 'obl', 'nummod', 'punct', 'det', 'parataxis', 'amod', 'punct', 'cc', 'det', 'conj', 'advmod', 'amod', 'cop', 'det', 'punct', 'nsubj', 'case', 'nummod', 'nmod', 'punct', 'punct']","[3, 3, 8, 3, 6, 3, 8, 0, 10, 8, 10, 13, 11, 15, 13, 18, 18, 11, 18, 22, 22, 8, 22, 27, 27, 27, 22, 29, 27, 33, 33, 33, 22, 36, 36, 33, 33, 8]","[0, 5, 27, 5, 24, 18, 24, 2, 8, 9, 18, 0, 3, 8, 13, 8, 0, 9, 19, 5, 0, 22, 10, 5, 12, 0, 11, 14, 10, 17, 0, 5, 1, 8, 19, 13, 5, 5]","[0, 3, 1, 3, 10, 2, 10, 2, 5, 9, 2, 0, 1, 5, 9, 5, 0, 1, 11, 3, 0, 1, 6, 3, 7, 0, 1, 8, 6, 10, 0, 3, 1, 5, 11, 1, 3, 3]"
"['O', 'reitor', 'e', 'seis', 'professores', 'de', 'a', 'UFSC', 'foram', 'alvo', 'de', 'a', 'operação', 'deflagrada', 'em', 'setembro', '.']","['DET', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'ADP', 'DET', 'PROPN', 'AUX', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']","['det', 'nsubj', 'cc', 'nummod', 'conj', 'case', 'det', 'nmod', 'cop', 'root', 'case', 'det', 'nmod', 'acl', 'case', 'obl', 'punct']","[2, 10, 5, 5, 2, 8, 8, 5, 10, 0, 13, 13, 10, 13, 16, 14, 10]","[0, 1, 12, 19, 11, 8, 0, 13, 17, 2, 8, 0, 13, 18, 8, 9, 5]","[0, 1, 7, 11, 1, 5, 0, 9, 10, 1, 5, 0, 1, 2, 5, 1, 3]"
"['Com', '41', '%', 'de', 'participação', ',', 'a', 'família', 'indicou', 'cinco', 'de', 'os', 'nove', 'membros', 'de', 'o', 'conselho', '.']","['ADP', 'NUM', 'SYM', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'NUM', 'ADP', 'DET', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['case', 'nummod', 'obl', 'case', 'nmod', 'punct', 'det', 'nsubj', 'root', 'obj', 'case', 'det', 'nummod', 'nmod', 'case', 'det', 'nmod', 'punct']","[3, 3, 9, 5, 3, 3, 8, 9, 0, 9, 14, 14, 14, 10, 17, 17, 14, 9]","[8, 19, 9, 8, 13, 5, 0, 1, 2, 3, 8, 0, 19, 13, 8, 0, 13, 5]","[5, 11, 13, 5, 1, 3, 0, 1, 2, 11, 5, 0, 11, 1, 5, 0, 1, 3]"
"['A', 'marcha', 'recomeçou', 'e', ',', 'com', 'o', 'cair', 'de', 'a', 'noite', ',', 'parte', 'de', 'o', 'grupo', 'se', 'separou', '.']","['DET', 'NOUN', 'VERB', 'CCONJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT']","['det', 'nsubj', 'root', 'cc', 'punct', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'punct', 'nsubj', 'case', 'det', 'nmod', 'expl', 'conj', 'punct']","[2, 3, 0, 18, 18, 8, 8, 18, 11, 11, 8, 8, 18, 16, 16, 13, 18, 3, 3]","[0, 1, 2, 12, 5, 8, 0, 9, 8, 0, 13, 5, 1, 8, 0, 13, 32, 11, 5]","[0, 1, 2, 7, 3, 5, 0, 1, 5, 0, 1, 3, 1, 5, 0, 1, 12, 2, 3]"
"['É', 'de', 'ela', 'que', 'surgem', 'desdobramentos', 'como', 'esses', ',', 'diz', 'Markus', '.']","['AUX', 'ADP', 'PRON', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']","['discourse', 'case', 'obl', 'discourse', 'ccomp:speech', 'obj', 'case', 'nmod', 'punct', 'root', 'nsubj', 'punct']","[5, 3, 5, 5, 10, 5, 8, 6, 5, 0, 10, 10]","[33, 8, 9, 33, 21, 3, 8, 13, 5, 2, 1, 5]","[10, 5, 12, 4, 2, 1, 5, 12, 3, 2, 9, 3]"
"['Suas', 'declarações', ',', 'em', 'o', 'entender', 'de', 'o', 'Supremo', ',', 'tipificavam', 'o', 'crime', 'de', 'obstrução', 'de', 'a', 'Justiça', '.']","['DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['det', 'nsubj', 'punct', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'punct', 'root', 'det', 'obj', 'case', 'nmod', 'case', 'det', 'nmod', 'punct']","[2, 11, 6, 6, 6, 11, 9, 9, 6, 6, 0, 13, 11, 15, 13, 18, 18, 15, 11]","[0, 1, 5, 8, 0, 9, 8, 0, 13, 5, 2, 0, 3, 8, 13, 8, 0, 13, 5]","[0, 1, 3, 5, 0, 1, 5, 0, 9, 3, 2, 0, 1, 5, 1, 5, 0, 9, 3]"
"['É', 'impossível', 'prever', ',', 'todo', 'o', 'paradigma', 'de', 'as', 'relações', 'internacionais', 'pode', 'mudar', 'de', 'novo', '.']","['AUX', 'ADJ', 'VERB', 'PUNCT', 'DET', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADP', 'ADJ', 'PUNCT']","['cop', 'root', 'csubj', 'punct', 'det', 'det', 'nsubj', 'case', 'det', 'nmod', 'amod', 'parataxis', 'xcomp', 'advmod', 'fixed', 'punct']","[2, 0, 2, 12, 7, 7, 12, 10, 10, 7, 10, 2, 12, 13, 14, 2]","[17, 2, 23, 5, 0, 0, 1, 8, 0, 13, 10, 22, 4, 14, 26, 5]","[10, 6, 2, 3, 0, 0, 1, 5, 0, 1, 6, 2, 2, 5, 6, 3]"
"['A', 'área', 'pertence', 'a', 'a', 'construtora', 'MZM', ',', 'que', 'não', 'conseguiu', 'a', 'reintegração', 'de', 'posse', 'em', 'a', 'Justiça', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['det', 'nsubj', 'root', 'case', 'det', 'obl', 'nmod', 'punct', 'nsubj', 'advmod', 'acl:relcl', 'det', 'obj', 'case', 'nmod', 'case', 'det', 'obl', 'punct']","[2, 3, 0, 6, 6, 3, 6, 11, 11, 11, 6, 13, 11, 15, 13, 18, 18, 11, 3]","[0, 1, 2, 8, 0, 9, 13, 5, 1, 14, 20, 0, 3, 8, 13, 8, 0, 9, 5]","[0, 1, 2, 5, 0, 1, 9, 3, 12, 8, 2, 0, 1, 5, 1, 5, 0, 9, 3]"
"['Ana', 'Paula', 'Mikulenas', ',', 'gerente', 'de', 'qualidade', 'de', 'o', 'hospital', ',', 'diz', 'que', 'a', 'ideia', 'é', 'alertar', 'enfermeiros', 'assim', 'que', 'pacientes', 'tentarem', 'se', 'levantar', ',', 'especialmente', 'a', 'a', 'noite', '.']","['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'SCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'NOUN', 'ADV', 'SCONJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'PUNCT', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']","['nsubj', 'flat:name', 'flat:name', 'punct', 'appos', 'case', 'nmod', 'case', 'det', 'nmod', 'punct', 'root', 'mark', 'det', 'nsubj', 'cop', 'ccomp', 'obj', 'mark', 'fixed', 'nsubj', 'advcl', 'expl', 'xcomp', 'punct', 'advmod', 'case', 'det', 'obl', 'punct']","[12, 1, 1, 5, 1, 7, 5, 10, 10, 7, 5, 0, 17, 15, 17, 17, 12, 17, 22, 19, 22, 17, 24, 22, 29, 29, 29, 29, 24, 12]","[1, 15, 15, 5, 25, 8, 13, 8, 0, 13, 5, 2, 6, 0, 1, 17, 16, 3, 6, 26, 1, 7, 32, 4, 5, 14, 8, 0, 9, 5]","[9, 9, 9, 3, 1, 5, 1, 5, 0, 1, 3, 2, 4, 0, 1, 10, 2, 1, 8, 4, 1, 2, 12, 2, 3, 8, 5, 0, 1, 3]"
"['Horrorizada', 'a', 'o', 'saber', 'de', 'o', 'tiroteio', 'em', 'Las', 'Vegas', '.']","['ADJ', 'ADP', 'DET', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['root', 'mark', 'fixed', 'advcl', 'case', 'det', 'obl', 'case', 'nmod', 'flat:name', 'punct']","[0, 4, 2, 1, 7, 7, 4, 9, 7, 9, 1]","[2, 6, 26, 7, 8, 0, 9, 8, 13, 15, 5]","[6, 5, 0, 2, 5, 0, 1, 5, 9, 9, 3]"
"['Sua', 'publicação', 'obedece', 'a', 'o', 'propósito', 'de', 'estimular', 'o', 'debate', 'de', 'os', 'problemas', 'brasileiros', 'e', 'mundiais', 'e', 'de', 'refletir', 'as', 'diversas', 'tendências', 'de', 'o', 'pensamento', 'contemporâneo', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'ADP', 'VERB', 'DET', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['det', 'nsubj', 'root', 'case', 'det', 'obl', 'mark', 'acl', 'det', 'obj', 'case', 'det', 'nmod', 'amod', 'cc', 'conj', 'cc', 'mark', 'conj', 'det', 'det', 'obj', 'case', 'det', 'nmod', 'amod', 'punct']","[2, 3, 0, 6, 6, 3, 8, 6, 10, 8, 13, 13, 10, 13, 16, 14, 19, 19, 8, 22, 22, 19, 25, 25, 22, 25, 3]","[0, 1, 2, 8, 0, 9, 6, 18, 0, 3, 8, 0, 13, 10, 12, 11, 12, 6, 11, 0, 0, 3, 8, 0, 13, 10, 5]","[0, 1, 2, 5, 0, 1, 5, 2, 0, 1, 5, 0, 1, 6, 7, 6, 7, 5, 2, 0, 0, 1, 5, 0, 1, 6, 3]"
"['Patrícia', 'quis', 'levar', 'uma', 'lembrança', 'de', 'a', 'loja', 'oficial', 'de', 'o', 'festival', ',', 'mas', 'desistiu', 'a', 'o', 'ver', 'que', 'a', 'camiseta', 'de', 'o', 'Maroon', '5', 'saía', 'a', 'R$', '130', 'e', 'a', 'de', 'a', 'cantora', 'Fergie', ',', 'a', 'R$', '100', '.']","['PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'DET', 'VERB', 'SCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'VERB', 'ADP', 'SYM', 'NUM', 'CCONJ', 'PRON', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'ADP', 'SYM', 'NUM', 'PUNCT']","['nsubj', 'root', 'xcomp', 'det', 'obj', 'case', 'det', 'nmod', 'amod', 'case', 'det', 'nmod', 'punct', 'cc', 'conj', 'mark', 'fixed', 'advcl', 'mark', 'det', 'nsubj', 'case', 'det', 'nmod', 'flat:name', 'ccomp', 'case', 'obl', 'nummod', 'cc', 'conj', 'case', 'det', 'nmod', 'nmod', 'punct', 'case', 'orphan', 'nummod', 'punct']","[2, 0, 2, 5, 3, 8, 8, 5, 8, 12, 12, 8, 15, 15, 2, 18, 16, 15, 26, 21, 26, 24, 24, 21, 24, 18, 28, 26, 28, 31, 26, 34, 34, 31, 34, 38, 38, 31, 38, 2]","[1, 2, 4, 0, 3, 8, 0, 13, 10, 8, 0, 13, 5, 12, 11, 6, 26, 7, 6, 0, 1, 8, 0, 13, 15, 16, 8, 9, 19, 12, 11, 8, 0, 13, 13, 5, 8, 34, 19, 5]","[9, 2, 2, 0, 1, 5, 0, 1, 6, 5, 0, 1, 3, 7, 2, 5, 0, 2, 4, 0, 1, 5, 0, 9, 9, 2, 5, 13, 11, 7, 12, 5, 0, 1, 9, 3, 5, 13, 11, 3]"
"['O', 'levantamento', 'de', '2020', 'deve', 'mostrar', 'um', 'crescimento', 'maior', ':', 'estamos', 'vivendo', 'uma', 'verdadeira', 'revolução', 'urbana', 'em', 'esta', 'década', '.']","['DET', 'NOUN', 'ADP', 'NUM', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['det', 'nsubj', 'case', 'nmod', 'root', 'xcomp', 'det', 'obj', 'amod', 'punct', 'aux', 'parataxis', 'det', 'amod', 'obj', 'amod', 'case', 'det', 'obl', 'punct']","[2, 5, 4, 2, 0, 5, 8, 6, 8, 12, 12, 5, 15, 15, 12, 15, 19, 19, 12, 5]","[0, 1, 8, 13, 2, 4, 0, 3, 10, 5, 28, 22, 0, 10, 3, 10, 8, 0, 9, 5]","[0, 1, 5, 11, 2, 2, 0, 1, 6, 3, 10, 2, 0, 6, 1, 6, 5, 0, 1, 3]"
"['Harald', 'Krüger', ',', 'presidente', 'mundial', 'de', 'a', 'BMW', ',', 'prometeu', 'que', 'todos', 'os', 'modelos', 'de', 'o', 'grupo', 'terão', 'versões', 'híbridas', 'ou', 'elétricas', '.']","['PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'SCONJ', 'DET', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","['nsubj', 'flat:name', 'punct', 'appos', 'amod', 'case', 'det', 'nmod', 'punct', 'root', 'mark', 'det', 'det', 'nsubj', 'case', 'det', 'nmod', 'ccomp', 'obj', 'amod', 'cc', 'conj', 'punct']","[10, 1, 4, 1, 4, 8, 8, 4, 4, 0, 18, 14, 14, 18, 17, 17, 14, 10, 18, 19, 22, 20, 10]","[1, 15, 5, 25, 10, 8, 0, 13, 5, 2, 6, 0, 0, 1, 8, 0, 13, 16, 3, 10, 12, 11, 5]","[9, 9, 3, 1, 6, 5, 0, 9, 3, 2, 4, 0, 0, 1, 5, 0, 1, 2, 1, 6, 7, 6, 3]"
"['Em', 'a', 'escola', ',', 'era', 'impetuoso', 'e', 'apontava', 'erros', 'de', 'professores', 'de', 'tendência', 'conservadora', 'ou', 'fascista', '.']","['ADP', 'DET', 'NOUN', 'PUNCT', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","['case', 'det', 'obl', 'punct', 'cop', 'root', 'cc', 'conj', 'obj', 'case', 'nmod', 'case', 'nmod', 'amod', 'cc', 'conj', 'punct']","[3, 3, 6, 3, 6, 0, 8, 6, 8, 11, 9, 13, 11, 13, 16, 14, 6]","[8, 0, 9, 5, 17, 2, 12, 11, 3, 8, 13, 8, 13, 10, 12, 11, 5]","[5, 0, 1, 3, 10, 6, 7, 2, 1, 5, 1, 5, 1, 6, 7, 6, 3]"
"['São', 'obras', 'que', 'também', 'passam', 'longe', 'de', 'sua', 'brevíssima', 'biografia', '.']","['AUX', 'NOUN', 'PRON', 'ADV', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['cop', 'root', 'nsubj', 'advmod', 'acl:relcl', 'advmod', 'case', 'det', 'amod', 'obl', 'punct']","[2, 0, 5, 5, 2, 5, 10, 10, 10, 6, 2]","[17, 2, 1, 14, 20, 14, 8, 0, 10, 9, 5]","[10, 1, 12, 8, 2, 8, 5, 0, 6, 1, 3]"
"['Se', 'o', 'custo', 'econômico', 'de', 'a', 'construção', 'é', 'alto', ',', 'o', 'custo', 'causado', 'por', 'a', 'disrupção', 'é', 'maior', '.']","['SCONJ', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT']","['mark', 'det', 'nsubj', 'amod', 'case', 'det', 'nmod', 'cop', 'advcl', 'punct', 'det', 'nsubj', 'acl', 'case', 'det', 'obl:agent', 'cop', 'root', 'punct']","[9, 3, 9, 3, 7, 7, 3, 9, 18, 9, 12, 18, 12, 16, 16, 13, 18, 0, 18]","[6, 0, 1, 10, 8, 0, 13, 17, 7, 5, 0, 1, 18, 8, 0, 30, 17, 2, 5]","[4, 0, 1, 6, 5, 0, 1, 10, 6, 3, 0, 1, 2, 5, 0, 1, 10, 6, 3]"
"['Pinotage', 'já', 'foi', 'tratada', 'com', 'todo', 'requinte', ',', 'melhores', 'barricas', 'de', 'carvalho', ',', 'enologia', 'dedicada', ',', 'seleção', 'de', 'uvas', 'e', 'terroirs', '.']","['PROPN', 'ADV', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'X', 'PUNCT']","['nsubj:pass', 'advmod', 'aux:pass', 'root', 'case', 'det', 'obl', 'punct', 'amod', 'appos', 'case', 'nmod', 'punct', 'conj', 'amod', 'punct', 'conj', 'case', 'nmod', 'cc', 'conj', 'punct']","[4, 4, 4, 0, 7, 7, 4, 10, 10, 7, 12, 10, 14, 10, 14, 17, 10, 19, 17, 21, 19, 4]","[27, 14, 24, 2, 8, 0, 9, 5, 10, 25, 8, 13, 5, 11, 10, 5, 11, 8, 13, 12, 11, 5]","[9, 8, 10, 2, 5, 0, 1, 3, 6, 1, 5, 1, 3, 1, 6, 3, 1, 5, 1, 7, 14, 3]"
